,the_date,avgTemp,precipitation,avgWindSpeed,avghumidity,maxtemp,mintemp,maxwind,minwind,dir,avgF,MaxF,minF
1346,9/7/2019,15.94,0,1.529229167,74.40868056,21.97,9.97,2.486,0.689,293.0404236,60.69,71.55,49.95
1347,9/8/2019,16.54,0,1.194229167,63.73243056,22.68,10.74,3.084,0.313,291.1393889,61.77,72.82,51.33
1348,9/9/2019,17.48,0,0.978506944,66.17354167,23.46,10.56,1.74,0.191,199.4589306,63.46,74.23,51.01
1349,9/10/2019,17.91,0,1.4866875,82.778125,20.2,13.07,2.532,0.147,165.4444097,64.24,68.36,55.53
1350,9/11/2019,22.85,0,1.201833333,73.66972222,29.8,17.49,2.799,0.128,223.1706042,73.13,85.64,63.48
1351,9/12/2019,13.27,5.334,1.403395833,96.73263889,18.59,9.23,2.567,0.175,115.4089792,55.89,65.46,48.61
1352,9/13/2019,13.81,0,1.532819444,71.46493056,20.07,8.99,2.901,0.704,153.2623403,56.86,68.13,48.18
1353,9/14/2019,15.07,2.286,1.282819444,96.47638889,17.19,9.79,2.477,0.082,223.22,59.13,62.94,49.62
1354,9/15/2019,18.89,0,0.982159722,76.29881944,24.67,14.04,2.594,0.001,253.190625,66,76.41,57.27
1355,9/16/2019,16.47,0,0.975993056,63.30402778,23.69,11.19,1.998,0.131,175.6693333,61.65,74.64,52.14
1356,9/17/2019,16,0,1.310597222,57.36229167,21.75,10.71,2.541,0.317,161.1607361,60.8,71.15,51.28
1357,9/18/2019,12.2,0,1.060173611,60.83340278,18.42,6.207,2.209,0.098,136.0705625,53.96,65.16,43.17
1358,9/19/2019,14.21,0,0.830951389,53.90770833,21.55,5.522,1.81,0.001,190.384625,57.58,70.79,41.94
1359,9/20/2019,18.22,0,0.856020833,51.51201389,27.31,7.879,1.814,0.049,217.56125,64.8,81.16,46.18
1360,9/21/2019,21.26,0,0.852826389,59.56145833,28.76,13.26,1.865,0,192.3529167,70.27,83.77,55.87
1361,9/22/2019,21.84,0,1.3926875,69.60569444,30.11,13.94,2.921,0.044,195.0628472,71.31,86.2,57.09
1362,9/23/2019,22.39,5.588,1.558097222,76.60291667,31.81,14.02,3.061,0.32,238.6833333,72.3,89.26,57.24
1363,9/24/2019,15.36,0,1.445763889,76.67097222,22.43,9.62,3.623,0.087,278.8267222,59.65,72.37,49.32
1364,9/25/2019,16.68,0,1.102020833,61.61013889,23.63,9.99,2.348,0.292,254.671,62.02,74.53,49.98
1365,9/26/2019,14.41,3.302,1.327805556,88.67458333,23.32,8.9,2.935,0.023,234.1679514,57.94,73.98,48.02
1366,9/27/2019,16.02,0,1.091388889,70.98972222,23.01,8.72,2.01,0.344,225.2985625,60.84,73.42,47.7
1367,9/28/2019,20.2,0,1.455402778,72.58833333,27.33,10.89,3.401,0.236,210.8611667,68.36,81.19,51.6
1368,9/29/2019,15.82,0,1.554215278,54.39444444,22.54,8.41,3.006,0.683,58.845375,60.48,72.57,47.14
1369,9/30/2019,14.27,0.254,1.341277778,68.64,19.3,7.926,2.658,0.564,166.8728056,57.69,66.74,46.27
1370,10/1/2019,17.99,0.254,1.610229167,92.78631944,21.89,12.56,2.966,0.273,204.6347222,64.38,71.4,54.61
1371,10/2/2019,15.92,1.016,1.407416667,87.67486111,25.81,6.852,3.066,0.173,118.4131042,60.66,78.46,44.33
1372,10/3/2019,8.01,6.096,1.047527778,92.27458333,10.01,6.728,2.104,0.131,127.7146458,46.42,50.02,44.11
1373,10/4/2019,8.48,0,1.570208333,74.07256944,14.6,2.159,3.545,0.356,280.3012847,47.26,58.28,35.89
1374,10/5/2019,8.55,0,0.996833333,57.34243056,16.26,1.71,2.811,0.178,151.9219583,47.39,61.27,35.08
1375,10/6/2019,12.97,1.27,1.658951389,89.12138889,16.62,4.312,3.185,0.404,188.3611111,55.35,61.92,39.76
1376,10/7/2019,14.91,14.732,1.2805625,99.17083333,18.27,10.83,3.119,0,208.8757986,58.84,64.89,51.49
1377,10/8/2019,12.08,0,1.365166667,89.85347222,16.77,8.53,2.131,0.343,153.5267222,53.74,62.19,47.35
1378,10/9/2019,10.4,1.27,1.770527778,79.8925,12.55,8.65,2.597,1.05,78.59209028,50.72,54.59,47.57
1379,10/10/2019,12.78,0,2.177701389,54.538125,17.81,9.02,3.642,1.306,29.12377083,55,64.06,48.24
1380,10/11/2019,11.87,0,2.133722222,57.18673611,15.74,8.63,4.141,0.938,40.74560417,53.37,60.33,47.53
1381,10/12/2019,12.27,0,0.863208333,75.77083333,17.81,8.83,2.047,0.049,165.9649097,54.09,64.06,47.89
1382,10/13/2019,11.63,0,0.863472222,59.78340278,18.94,6.514,1.974,0.105,229.9830556,52.93,66.09,43.73
1383,10/14/2019,11.85,0,1.353534722,64.15486111,19.39,4.319,3.333,0,242.1494306,53.33,66.9,39.77
1384,10/15/2019,10.19,0,0.983291667,51.98625,17.35,4.11,2.255,0.128,274.8252639,50.34,63.23,39.4
1385,10/16/2019,10.51,72.39,2.132027778,82.51868056,14.11,4.134,5.893,0.118,144.5336806,50.92,57.4,39.44
1386,10/17/2019,8.13,1.524,2.870388889,81.884375,9.76,5.449,5.35,0.724,298.69375,46.63,49.57,41.81
1387,10/18/2019,7.73,0,1.650083333,67.986875,13.38,2.405,3.144,0.364,308.9682222,45.91,56.08,36.33
1388,10/19/2019,9.12,0,0.845763889,57.55611111,17.46,2.082,2.057,0.122,231.4886736,48.42,63.43,35.75
1389,10/20/2019,9.13,0.254,1.003041667,73.77034722,12.21,3.738,2.482,0,181.5493542,48.43,53.98,38.73
1390,10/21/2019,12.31,0,1.286131944,73.86180556,19.39,6.602,2.435,0.365,111.3717569,54.16,66.9,43.88
1391,10/22/2019,10.59,20.574,0.896583333,88.708125,12.44,8.86,1.853,0.024,156.7748056,51.06,54.39,47.95
1392,10/23/2019,11.36,0.254,1.456027778,66.11402778,17.39,5.973,3.972,0.321,293.4927708,52.45,63.3,42.75
1393,10/24/2019,12.81,0,1.638965278,49.33805556,20.03,6.018,3.41,0.124,214.7256944,55.06,68.05,42.83
1394,10/25/2019,10.24,0.762,0.807916667,71.71263889,13.6,5.686,1.762,0,218.9181597,50.43,56.48,42.23
1395,10/26/2019,9.71,1.778,0.864138889,67.66479167,14.72,5.767,2.456,0,186.0028889,49.48,58.5,42.38
1396,10/27/2019,6.92,27.94,1.477388889,99.23194444,7.598,6.299,2.665,0.274,188.7889236,44.46,45.68,43.34
1397,10/28/2019,10,0.508,0.987625,95.92638889,14.42,7.597,2.353,0.078,160.3038194,50,57.96,45.67
1398,10/29/2019,10.52,2.794,1.216631944,98.71180556,12.44,7.821,2.903,0,165.0527083,50.94,54.39,46.08
1399,10/30/2019,13.51,4.318,0.846951389,99.35138889,14.9,10.81,2.603,0,166.1397153,56.32,58.82,51.46
1400,10/31/2019,16.7,18.796,3.706791667,99.31944444,19.08,7.784,6.257,1.068,194.4340278,62.06,66.34,46.01
1401,11/1/2019,5.01,0,2.429951389,60.76194444,10.85,-0.903,6.62,0.102,286.5731111,41.02,51.53,30.37
1402,11/2/2019,3.92,0,1.056986111,62.04416667,8.93,-0.971,2.796,0,199.2720764,39.06,48.07,30.25
1403,11/3/2019,4.79,0,1.508513889,58.10868056,11.24,-0.667,4.084,0.089,287.5395833,40.62,52.23,30.8
1404,11/4/2019,6.73,0,1.984611111,57.19722222,10.62,0.075,4.04,0.195,188.8922917,44.11,51.12,32.13
1405,11/5/2019,7.47,0,1.339513889,75.93993056,11,1.57,2.881,0.356,235.0151389,45.45,51.8,34.83
1406,11/6/2019,5.02,0,1.600055556,44.133125,10.13,1.45,3.916,0.286,250.9243056,41.04,50.23,34.61
1407,11/7/2019,3.14,8.382,1.412965278,79.71229167,8.2,-3.882,2.672,0.029,265.1118056,37.65,46.76,25.01
1408,11/8/2019,-3.88,0,2.269625,63.63201389,-0.906,-8.42,4.534,0.336,313.8277778,25.02,30.37,16.84
1409,11/9/2019,-1.7,0,1.749215278,58.89666667,2.29,-8.85,3.791,0.195,199.7895833,28.94,36.12,16.07
1410,11/10/2019,4.1,0,1.596583333,56.17604167,8.82,-2.716,4.016,0.469,223.2354167,39.38,47.88,27.11
1411,11/11/2019,3.99,0,1.264680556,73.46083333,8.53,1.376,2.849,0.021,183.5507431,39.18,47.35,34.48
1412,11/12/2019,-4.14,0.762,2.495506944,73.47479167,3.713,-10.32,4.18,0.337,303.8240972,24.55,38.68,13.42
1413,11/13/2019,-7.52,0,1.956965278,53.04409722,-3.364,-10.92,5.616,0.068,278.2644444,18.46,25.94,12.34
1414,11/14/2019,-3.17,0,1.273909722,66.45048611,-0.385,-9.98,2.994,0.312,196.8063889,26.29,31.31,14.04
1415,11/15/2019,3.03,0,2.000548611,51.55256944,10.52,-4.842,3.906,0.692,246.1725278,37.45,50.94,23.28
1416,11/16/2019,-4.09,0,2.082979167,38.31625,1.451,-7.748,3.401,0.408,98.20195833,24.64,34.61,18.05
1417,11/17/2019,-1.46,0,1.791923611,59.45506944,0.251,-7.889,2.867,0.66,69.95822917,29.37,32.45,17.8
1418,11/18/2019,2,5.08,1.757006944,84.86236111,3.955,-0.378,2.937,0.008,66.12293056,35.6,39.12,31.32
1419,11/19/2019,2.63,9.906,0.744909722,98.61527778,6.937,0.457,1.631,0,222.1665833,36.73,44.49,32.82
1420,11/20/2019,1.47,1.27,1.510125,97.05763889,3.571,-0.025,2.614,0.741,281.5848542,34.65,38.43,31.95
1421,11/21/2019,4.94,0,1.180236111,74.34895833,11.25,-1.135,2.596,0.115,224.5962014,40.89,52.25,29.96
1422,11/22/2019,2.72,1.778,2.693951389,72.12368056,7.41,-1.443,6.046,0.899,277.2680556,36.9,45.34,29.4
1423,11/23/2019,1.96,3.81,1.235027778,56.38840278,6.363,-3.239,4.184,0.097,228.8971528,35.53,43.45,26.17
1424,11/24/2019,1.83,25.654,2.602861111,94.01736111,4.128,-0.115,4.853,1.291,236.0522569,35.29,39.43,31.79
1425,11/25/2019,5.57,0,1.4989375,72.98048611,11.61,1.814,4.298,0.004,244.9577083,42.03,52.9,35.27
1426,11/26/2019,7.93,0,1.245395833,69.44159722,15.26,1.566,3.128,0.018,197.35275,46.27,59.47,34.82
1427,11/27/2019,6.47,5.334,1.796847222,84.87736111,8.79,3.272,6.342,0.016,208.3256389,43.65,47.82,37.89
1428,11/28/2019,1.46,0,2.965611111,72.88506944,6.916,-2.953,4.801,1.443,331.1995,34.63,44.45,26.68
1429,11/29/2019,-1.57,0,1.907923611,65.66277778,2.493,-6.35,3.794,0.133,326.9998056,29.17,36.49,20.57
1430,11/30/2019,-4.17,0,1.510770833,52.13326389,2.183,-10.16,2.785,0.445,267.6412847,24.49,35.93,13.71
1431,12/1/2019,-5.2,8.89,1.893243056,78.52201389,-2.878,-10.38,3.381,0.123,110.4076875,22.64,26.82,13.32
1432,12/2/2019,-2.52,18.796,3.057722222,94.82777778,-1.008,-3.482,4.334,2.116,88.38996528,27.46,30.19,25.73
1433,12/3/2019,-2.02,10.922,1.954361111,72.82833333,1.784,-3.771,3.696,0.286,290.4450556,28.36,35.21,25.21
1434,12/4/2019,-0.4,2.286,0.996590278,83.81125,2.944,-1.747,2.633,0.251,209.9111111,31.28,37.3,28.86
1435,12/5/2019,-0.48,0,2.420659722,62.71159722,4.411,-5.365,5.143,0.107,293.6265278,31.14,39.94,22.34
1436,12/6/2019,-2.48,3.81,1.395743056,80.09076389,0.936,-6.676,3.058,0.043,242.1656944,27.54,33.68,19.98
1437,12/7/2019,-5.38,0,1.074486111,67.92763889,1.068,-10.17,2.704,0.22,284.5096042,22.32,33.92,13.69
1438,12/8/2019,-3.87,0,1.980229167,73.62381944,1.173,-12.05,3.475,0.146,192.5902778,25.03,34.11,10.31
1439,12/9/2019,5.94,20.066,1.671534722,98.39305556,9.15,1.412,3.18,0,203.9042361,42.69,48.47,34.54
1440,12/10/2019,4.97,4.064,1.695270833,98.71805556,10.77,-3.065,4.035,0.534,248.0760417,40.95,51.39,26.48
1441,12/11/2019,-2.99,0,1.512361111,76.16479167,2.318,-6.999,3.454,0.021,271.7011806,26.62,36.17,19.4
1442,12/12/2019,-4.39,0,1.129743056,67.481875,0.675,-8.68,2.102,0.295,228.4850694,24.1,33.22,16.38
1443,12/13/2019,-0.15,26.924,1.406048611,90.70111111,3.947,-5.696,3.715,0.064,209.7252986,31.73,39.1,21.75
1444,12/14/2019,5.62,15.494,2.3256875,97.11402778,8.48,2.424,5.196,0.366,269.9341458,42.12,47.26,36.36
1445,12/15/2019,0.69,0,3.572305556,59.51590278,5.684,-4.923,6.56,0,282.693875,33.24,42.23,23.14
1446,12/16/2019,-3.41,0.508,0.963527778,63.33347222,1.143,-5.728,2.461,0,232.7156042,25.86,34.06,21.69
1447,12/17/2019,-3.97,11.684,1.489701389,89.08125,-2.579,-5.832,2.255,0.267,234.1543958,24.85,27.36,21.5
1448,12/18/2019,-5.42,0.508,2.857611111,66.39722222,1.366,-14.15,7.528,0,269.2314097,22.24,34.46,6.53
1449,12/19/2019,-11.04,0,1.823201389,54.56763889,-6.863,-14.93,4.115,0.32,297.9722222,12.13,19.65,5.13
1450,12/20/2019,-7.35,0,1.455395833,61.46305556,0.504,-12.11,2.578,0.59,217.9061181,18.77,32.91,10.2
1451,12/21/2019,-6.68,0,1.108770833,73.70138889,-3.354,-11.4,2.227,0.051,200.5109375,19.98,25.96,11.48
1452,12/22/2019,-0.76,0,1.140993056,74.20972222,3.326,-7.553,2.437,0.036,167.183125,30.63,37.99,18.4
1453,12/23/2019,7.3,0.762,1.617520833,60.57743056,14.97,-1.927,3.877,0.503,224.5832708,45.14,58.95,28.53
1454,12/24/2019,1.42,0,1.420736111,58.29208333,7.455,-3.245,3.136,0.131,189.2875694,34.56,45.42,26.16
1455,12/25/2019,-0.15,0,1.208881944,64.58548611,3.418,-3.999,2.74,0.183,225.6305903,31.73,38.15,24.8
1456,12/26/2019,0.84,0,1.366493056,73.01597222,2.886,-0.751,2.828,0.006,142.7099722,33.51,37.19,30.65
1457,12/27/2019,4.06,0.508,2.014611111,95.37291667,7.135,-0.415,4.582,0.573,225.440625,39.31,44.84,31.25
1458,12/28/2019,2.58,0,1.495770833,70.95638889,7.261,-1.165,3.486,0.328,295.0751806,36.64,45.07,29.9
1459,12/29/2019,1.05,17.526,0.855152778,77.68465278,5.191,-1.684,1.869,0.049,146.5047153,33.89,41.34,28.97
1460,12/30/2019,-1.03,20.828,1.830013889,98.97152778,0.061,-1.949,2.512,0.963,104.5659792,30.15,32.11,28.49
1461,12/31/2019,-0.23,7.874,1.403173611,97.72986111,0.766,-1.686,3.368,0,226.2609444,31.59,33.38,28.97
1462,1/1/2020,-0.78,0.762,1.9601875,82.97256944,3.082,-2.932,3.743,0.271,283.4388889,30.6,37.55,26.72
1463,1/2/2020,1.23,0.508,1.460465278,83.57048611,4.589,-3.501,2.831,0.419,205.84375,34.21,40.26,25.7
1464,1/3/2020,4.86,0,0.753194444,89.55972222,6.363,2.67,1.875,0.053,204.5186181,40.75,43.45,36.81
1465,1/4/2020,2.82,5.588,1.124118056,98.72638889,4.497,0.388,2.909,0,262.7992361,37.08,40.09,32.7
1466,1/5/2020,-1.58,0.508,1.9571875,74.54652778,1.715,-4.654,4.341,0.066,273.7790139,29.16,35.09,23.62
1467,1/6/2020,-1.53,0.508,1.323076389,82.83881944,0.608,-4.178,4.457,0,212.9524931,29.25,33.09,24.48
1468,1/7/2020,-0.12,0,0.980111111,65.89645833,3.433,-3.146,2.758,0.118,218.9907778,31.78,38.18,26.34
1469,1/8/2020,-3.13,0,3.345208333,59.95326389,3.315,-9.98,7.442,0.58,279.1201389,26.37,37.97,14.04
1470,1/9/2020,-5.56,0,1.397652778,46.22965278,0.28,-11.6,4.017,0.245,222.8128819,21.99,32.5,11.12
1471,1/10/2020,3.69,0,2.069354167,80.460625,7.363,-4.947,3.44,0.875,205.5881944,38.64,45.25,23.1
1472,1/11/2020,12.63,1.27,2.873993056,85.04020833,17.93,5.589,4.924,1.506,186.9131944,54.73,64.27,42.06
1473,1/12/2020,7.16,4.064,2.370756944,72.62909722,18.7,-2.554,6.497,0.106,260.3894097,44.89,65.66,27.4
1474,1/13/2020,-0.77,0,0.5553125,91.25034722,0.232,-2.237,1.673,0,178.2039167,30.61,32.42,27.97
1475,1/14/2020,1.97,1.524,1.027979167,92.62430556,4.899,-1.156,1.872,0,189.5415903,35.55,40.82,29.92
1476,1/15/2020,2.64,2.286,1.171763889,80.24618056,8.61,-0.789,3.252,0.013,262.6025694,36.75,47.5,30.58
1477,1/16/2020,-1.52,5.588,2.959743056,72.29083333,5.233,-10.05,6.023,0,294.0055556,29.26,41.42,13.91
1478,1/17/2020,-10.75,0,2.139958333,46.59993056,-7.24,-13.59,4.659,0.065,296.4977153,12.65,18.97,7.54
1479,1/18/2020,-10.06,7.366,0.894854167,73.44055556,-7.648,-13.74,2.201,0.021,144.1539722,13.89,18.23,7.27
1480,1/19/2020,-3.78,3.048,2.670319444,67.33763889,4.686,-10.7,7.067,0.171,293.7805556,25.2,40.43,12.74
1481,1/20/2020,-8.55,0,1.873541667,50.86791667,-2.58,-12.67,3.694,0.413,318.0537569,16.61,27.36,9.19
1482,1/21/2020,-8.15,0,0.951236111,51.99701389,-1.87,-13.45,2.669,0.049,241.5197431,17.33,28.63,7.79
1483,1/22/2020,-3.82,0,0.994097222,59.45777778,1.688,-12.22,2.436,0.075,197.7664583,25.12,35.04,10
1484,1/23/2020,-0.83,0,0.889784722,58.33451389,2.814,-7.514,2.876,0.034,174.8829931,30.51,37.07,18.47
1485,1/24/2020,3.61,0,1.243666667,54.18138889,11.1,-0.777,2.048,0.258,62.42986806,38.5,51.98,30.6
1486,1/25/2020,2.76,27.686,1.740111111,93.46493056,3.995,1.007,3.368,0.104,145.8209097,36.97,39.19,33.81
1487,1/26/2020,2.98,0,1.691979167,79.60472222,7.034,0.613,4.127,0.127,256.8711667,37.36,44.66,33.1
1488,1/27/2020,2.01,0,2.059652778,71.01444444,4.609,0.701,4.079,0.225,285.8661806,35.62,40.3,33.26
1489,1/28/2020,0,0,1.802215278,65.82375,3.033,-2.847,3.439,0.862,323.9881944,32,37.46,26.88
1490,1/29/2020,-2.71,0,1.739375,50.95013889,3.854,-9.96,3.081,0.615,237.7921458,27.12,38.94,14.07
1491,1/30/2020,-3.92,0,1.024847222,44.46006944,2.706,-10.86,2.23,0.228,152.9744583,24.94,36.87,12.45
1492,1/31/2020,-0.85,0,1.205277778,70.6225,1.318,-6.53,2.313,0.12,190.5909722,30.47,34.37,20.25
1493,2/1/2020,0.2,0,0.670534722,84.13805556,2.273,-1.31,1.928,0,231.2257778,32.36,36.09,29.64
1494,2/2/2020,0.63,0,1.459451389,69.06472222,4.571,-1.936,3.554,0.278,291.3846667,33.13,40.23,28.52
1495,2/3/2020,2.5,0,1.158354167,72.29388889,7.005,0.23,3.579,0.013,273.1435903,36.5,44.61,32.41
1496,2/4/2020,4.07,0,1.153236111,66.33284722,7.366,0.716,2.678,0.033,236.0825139,39.33,45.26,33.29
1497,2/5/2020,0.07,3.556,1.274152778,53.51631944,3.692,-4.241,2.393,0.337,213.1852083,32.13,38.65,24.37
1498,2/6/2020,-0.86,10.668,0.623194444,92.96395833,0.079,-4.319,2.343,0,32.73636806,30.45,32.14,24.23
1499,2/7/2020,-3.18,7.874,1.8769375,90.4,0.862,-7.818,5.164,0,177.2951389,26.28,33.55,17.93
1500,2/8/2020,-6.83,0,1.764652778,74.28888889,-0.666,-11.43,5.052,0,296.3119028,19.71,30.8,11.43
1501,2/9/2020,-4.97,2.032,0.808576389,87.13840278,-1.144,-11.62,3.042,0,169.9712569,23.05,29.94,11.08
1502,2/10/2020,1.54,10.668,1.347909722,99.34722222,3.136,-1.081,3.293,0.121,232.6473611,34.77,37.64,30.05
1503,2/11/2020,1.47,2.286,1.4253125,95.48722222,3.249,-0.008,4.9,0,226.4487708,34.65,37.85,31.99
1504,2/12/2020,1.48,2.54,1.806208333,64.99354167,5.596,-1.431,4.014,0.095,237.9402778,34.66,42.07,29.42
1505,2/13/2020,0.17,12.954,0.930722222,94.73951389,1.646,-3.675,4.606,0,185.5269792,32.31,34.96,25.38
1506,2/14/2020,-10.38,0,1.864736111,59.30138889,-4.002,-17.25,4.045,0.327,314.5919236,13.32,24.8,0.95
1507,2/15/2020,-8.33,0,1.849777778,60.76180556,-4.082,-17.72,4.016,0.205,175.8454861,17.01,24.65,0.1
1508,2/16/2020,-0.72,0,1.371347222,67.21013889,1.961,-6.028,2.618,0.045,219.7371528,30.7,35.53,21.15
1509,2/17/2020,0.14,0,1.568173611,53.661875,5.233,-3.96,4.26,0.456,227.4059931,32.25,41.42,24.87
1510,2/18/2020,-0.59,10.922,0.936486111,84.76145833,1.881,-3.866,2.698,0,174.6122847,30.94,35.39,25.04
1511,2/19/2020,-1.69,0,2.541069444,51.836875,3.595,-9.15,6.657,0.407,300.7280556,28.96,38.47,15.53
1512,2/20/2020,-7.02,0,1.724513889,50.34152778,-1.616,-12.93,4.352,0.266,298.5027083,19.36,29.09,8.73
1513,2/21/2020,-5.53,0,1.3786875,42.17152778,0.694,-13.95,3.188,0.329,197.7535694,22.05,33.25,6.89
1514,2/22/2020,0.68,0,1.586222222,43.23458333,6.054,-5.874,4.134,0.08,269.2990625,33.22,42.9,21.43
1515,2/23/2020,4.88,0,1.480513889,40.29770833,11.31,-1.569,3.285,0.361,242.2104167,40.78,52.36,29.18
1516,2/24/2020,7.33,0,1.400347222,42.77631944,15.32,-1.891,3.585,0.047,188.4390278,45.19,59.58,28.6
1517,2/25/2020,6.34,2.032,1.0646875,62.89923611,11.31,3.052,2.403,0.303,106.3945556,43.41,52.36,37.49
1518,2/26/2020,4.81,10.668,1.4480625,97.32361111,8.54,2.999,3.439,0.086,97.99328472,40.66,47.37,37.4
1519,2/27/2020,-0.45,15.748,3.902361111,66.06395833,4.95,-4.751,8.65,0.489,246.4706944,31.19,40.91,23.45
1520,2/28/2020,-3.08,0,2.288083333,45.06423611,1.246,-6.046,5.033,0.76,261.3548611,26.46,34.24,21.12
1521,2/29/2020,-6,0,2.321777778,52.91694444,-1.133,-9.89,5.241,0.482,283.3717569,21.2,29.96,14.2
1522,3/1/2020,-3.68,0,1.787680556,47.96201389,1.456,-10.26,4.881,0.133,282.2548611,25.38,34.62,13.53
1523,3/2/2020,5.48,0,2.300208333,59.91298611,13.11,-3.89,4.548,0.917,195.6368056,41.86,55.6,25
1524,3/3/2020,8.89,7.112,2.546368056,79.823125,15.25,4.587,5.656,0.403,207.5631944,48,59.45,40.26
1525,3/4/2020,4.55,0,3.934402778,65.30541667,7.996,0.724,7.766,1.416,292.3243056,40.19,46.39,33.3
1526,3/5/2020,3.8,0,1.578916667,46.50277778,9.71,-0.803,3.998,0.179,280.7962986,38.84,49.48,30.55
1527,3/6/2020,3.93,0,1.37246,52.5926,8.49,-1.281,3.083,0.344,109.37544,39.07,47.28,29.69
